	r_spotId	관광지명	area_code	Unnamed: 0	date	avgTemp	highTemp	lowTemp	rainProb	weather	datetime	month	weekday	season
1248	114	별방진	6	71	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
1249	114	별방진	6	72	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
1250	114	별방진	6	73	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1251	114	별방진	6	74	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1252	114	별방진	6	75	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
1253	114	별방진	6	76	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
1254	115	보롬왓	4	44	2022-09-07	22.4	23	22	0	4	2022-09-07	September	2	fall
1255	115	보롬왓	4	45	2022-09-08	23.95833333333333	27	22	20	4	2022-09-08	September	3	fall
1256	115	보롬왓	4	46	2022-09-09	23.916666666666668	26	22	30	4	2022-09-09	September	4	fall
1257	115	보롬왓	4	47	2022-09-10	24.666666666666668	26	24	30	4	2022-09-10	September	5	fall
1258	115	보롬왓	4	48	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1259	115	보롬왓	4	49	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
1260	115	보롬왓	4	50	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
1261	115	보롬왓	4	51	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1262	115	보롬왓	4	52	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1263	115	보롬왓	4	53	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
1264	115	보롬왓	4	54	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
1265	116	보목포구	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
1266	116	보목포구	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
1267	116	보목포구	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
1268	116	보목포구	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
1269	116	보목포구	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1270	116	보목포구	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1271	116	보목포구	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1272	116	보목포구	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1273	116	보목포구	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1274	116	보목포구	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1275	116	보목포구	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1276	117	본태박물관	3	33	2022-09-07	22.8	23	22	0	4	2022-09-07	September	2	fall
1277	117	본태박물관	3	34	2022-09-08	24.58333333333333	28	21	20	4	2022-09-08	September	3	fall
1278	117	본태박물관	3	35	2022-09-09	24.291666666666668	28	21	20	4	2022-09-09	September	4	fall
1279	117	본태박물관	3	36	2022-09-10	24.83333333333333	28	22	30	4	2022-09-10	September	5	fall
1280	117	본태박물관	3	37	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1281	117	본태박물관	3	38	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1282	117	본태박물관	3	39	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1283	117	본태박물관	3	40	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1284	117	본태박물관	3	41	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1285	117	본태박물관	3	42	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1286	117	본태박물관	3	43	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1287	118	붉은오름	4	44	2022-09-07	22.4	23	22	0	4	2022-09-07	September	2	fall
1288	118	붉은오름	4	45	2022-09-08	23.95833333333333	27	22	20	4	2022-09-08	September	3	fall
1289	118	붉은오름	4	46	2022-09-09	23.916666666666668	26	22	30	4	2022-09-09	September	4	fall
1290	118	붉은오름	4	47	2022-09-10	24.666666666666668	26	24	30	4	2022-09-10	September	5	fall
1291	118	붉은오름	4	48	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1292	118	붉은오름	4	49	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
1293	118	붉은오름	4	50	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
1294	118	붉은오름	4	51	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1295	118	붉은오름	4	52	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1296	118	붉은오름	4	53	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
1297	118	붉은오름	4	54	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
1298	119	붉은오름자연휴양림	4	44	2022-09-07	22.4	23	22	0	4	2022-09-07	September	2	fall
1299	119	붉은오름자연휴양림	4	45	2022-09-08	23.95833333333333	27	22	20	4	2022-09-08	September	3	fall
1300	119	붉은오름자연휴양림	4	46	2022-09-09	23.916666666666668	26	22	30	4	2022-09-09	September	4	fall
1301	119	붉은오름자연휴양림	4	47	2022-09-10	24.666666666666668	26	24	30	4	2022-09-10	September	5	fall
1302	119	붉은오름자연휴양림	4	48	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1303	119	붉은오름자연휴양림	4	49	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
1304	119	붉은오름자연휴양림	4	50	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
1305	119	붉은오름자연휴양림	4	51	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1306	119	붉은오름자연휴양림	4	52	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1307	119	붉은오름자연휴양림	4	53	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
1308	119	붉은오름자연휴양림	4	54	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
1309	120	브릭캠퍼스제주	11	121	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
1310	120	브릭캠퍼스제주	11	122	2022-09-08	24.5	27	22	20	4	2022-09-08	September	3	fall
1311	120	브릭캠퍼스제주	11	123	2022-09-09	24.25	26	22	20	4	2022-09-09	September	4	fall
1312	120	브릭캠퍼스제주	11	124	2022-09-10	24.08333333333333	26	23	30	4	2022-09-10	September	5	fall
1313	120	브릭캠퍼스제주	11	125	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1314	120	브릭캠퍼스제주	11	126	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1315	120	브릭캠퍼스제주	11	127	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1316	120	브릭캠퍼스제주	11	128	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1317	120	브릭캠퍼스제주	11	129	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1318	120	브릭캠퍼스제주	11	130	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1319	120	브릭캠퍼스제주	11	131	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1320	121	비밀의숲	6	66	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
1321	121	비밀의숲	6	67	2022-09-08	23.5	26	21	20	4	2022-09-08	September	3	fall
1322	121	비밀의숲	6	68	2022-09-09	23.416666666666668	25	21	30	4	2022-09-09	September	4	fall
1323	121	비밀의숲	6	69	2022-09-10	24.125	25	23	30	4	2022-09-10	September	5	fall
1324	121	비밀의숲	6	70	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1325	121	비밀의숲	6	71	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
1326	121	비밀의숲	6	72	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
1327	121	비밀의숲	6	73	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1328	121	비밀의숲	6	74	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1329	121	비밀의숲	6	75	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
1330	121	비밀의숲	6	76	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
1331	122	비양도	10	110	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
1332	122	비양도	10	111	2022-09-08	23.541666666666668	27	20	20	4	2022-09-08	September	3	fall
1333	122	비양도	10	112	2022-09-09	23.166666666666668	26	20	20	4	2022-09-09	September	4	fall
1334	122	비양도	10	113	2022-09-10	23.875	26	21	30	4	2022-09-10	September	5	fall
1335	122	비양도	10	114	2022-09-11	25.5	28	23	40	4	2022-09-11	September	6	fall
1336	122	비양도	10	115	2022-09-12	25.5	28	23	40	4	2022-09-12	September	0	fall
1337	122	비양도	10	116	2022-09-13	25.5	28	23	80	4	2022-09-13	September	1	fall
1338	122	비양도	10	117	2022-09-14	26.5	29	24	40	4	2022-09-14	September	2	fall
1339	122	비양도	10	118	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1340	122	비양도	10	119	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
1341	122	비양도	10	120	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
1342	123	비양도선착장	10	110	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
1343	123	비양도선착장	10	111	2022-09-08	23.541666666666668	27	20	20	4	2022-09-08	September	3	fall
1344	123	비양도선착장	10	112	2022-09-09	23.166666666666668	26	20	20	4	2022-09-09	September	4	fall
1345	123	비양도선착장	10	113	2022-09-10	23.875	26	21	30	4	2022-09-10	September	5	fall
1346	123	비양도선착장	10	114	2022-09-11	25.5	28	23	40	4	2022-09-11	September	6	fall
1347	123	비양도선착장	10	115	2022-09-12	25.5	28	23	40	4	2022-09-12	September	0	fall
1348	123	비양도선착장	10	116	2022-09-13	25.5	28	23	80	4	2022-09-13	September	1	fall
1349	123	비양도선착장	10	117	2022-09-14	26.5	29	24	40	4	2022-09-14	September	2	fall
1350	123	비양도선착장	10	118	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1351	123	비양도선착장	10	119	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
1352	123	비양도선착장	10	120	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
1353	124	비자림	6	66	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
1354	124	비자림	6	67	2022-09-08	23.5	26	21	20	4	2022-09-08	September	3	fall
1355	124	비자림	6	68	2022-09-09	23.416666666666668	25	21	30	4	2022-09-09	September	4	fall
1356	124	비자림	6	69	2022-09-10	24.125	25	23	30	4	2022-09-10	September	5	fall
1357	124	비자림	6	70	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1358	124	비자림	6	71	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
1359	124	비자림	6	72	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
1360	124	비자림	6	73	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1361	124	비자림	6	74	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1362	124	비자림	6	75	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
1363	124	비자림	6	76	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
1364	125	빅볼랜드	7	77	2022-09-07	22.4	23	22	0	4	2022-09-07	September	2	fall
1365	125	빅볼랜드	7	78	2022-09-08	23.541666666666668	26	21	20	4	2022-09-08	September	3	fall
1366	125	빅볼랜드	7	79	2022-09-09	23.5	26	21	20	4	2022-09-09	September	4	fall
1367	125	빅볼랜드	7	80	2022-09-10	24.0	26	22	30	4	2022-09-10	September	5	fall
1368	125	빅볼랜드	7	81	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1369	125	빅볼랜드	7	82	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1370	125	빅볼랜드	7	83	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1371	125	빅볼랜드	7	84	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1372	125	빅볼랜드	7	85	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1373	125	빅볼랜드	7	86	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1374	125	빅볼랜드	7	87	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1375	126	빛의벙커	2	22	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
1376	126	빛의벙커	2	23	2022-09-08	24.33333333333333	26	23	20	4	2022-09-08	September	3	fall
1377	126	빛의벙커	2	24	2022-09-09	24.33333333333333	25	23	30	4	2022-09-09	September	4	fall
1378	126	빛의벙커	2	25	2022-09-10	25.0	26	24	30	4	2022-09-10	September	5	fall
1379	126	빛의벙커	2	26	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1380	126	빛의벙커	2	27	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
1381	126	빛의벙커	2	28	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
1382	126	빛의벙커	2	29	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1383	126	빛의벙커	2	30	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1384	126	빛의벙커	2	31	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
1385	126	빛의벙커	2	32	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
1386	127	뽀로로&타요테마파크제주	3	33	2022-09-07	22.8	23	22	0	4	2022-09-07	September	2	fall
1387	127	뽀로로&타요테마파크제주	3	34	2022-09-08	24.58333333333333	28	21	20	4	2022-09-08	September	3	fall
1388	127	뽀로로&타요테마파크제주	3	35	2022-09-09	24.291666666666668	28	21	20	4	2022-09-09	September	4	fall
1389	127	뽀로로&타요테마파크제주	3	36	2022-09-10	24.83333333333333	28	22	30	4	2022-09-10	September	5	fall
1390	127	뽀로로&타요테마파크제주	3	37	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1391	127	뽀로로&타요테마파크제주	3	38	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1392	127	뽀로로&타요테마파크제주	3	39	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1393	127	뽀로로&타요테마파크제주	3	40	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1394	127	뽀로로&타요테마파크제주	3	41	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1395	127	뽀로로&타요테마파크제주	3	42	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1396	127	뽀로로&타요테마파크제주	3	43	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1397	128	사계항	3	33	2022-09-07	22.8	23	22	0	4	2022-09-07	September	2	fall
1398	128	사계항	3	34	2022-09-08	24.58333333333333	28	21	20	4	2022-09-08	September	3	fall
1399	128	사계항	3	35	2022-09-09	24.291666666666668	28	21	20	4	2022-09-09	September	4	fall
1400	128	사계항	3	36	2022-09-10	24.83333333333333	28	22	30	4	2022-09-10	September	5	fall
1401	128	사계항	3	37	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1402	128	사계항	3	38	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1403	128	사계항	3	39	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1404	128	사계항	3	40	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1405	128	사계항	3	41	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1406	128	사계항	3	42	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1407	128	사계항	3	43	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1408	129	사계해수욕장	3	33	2022-09-07	22.8	23	22	0	4	2022-09-07	September	2	fall
1409	129	사계해수욕장	3	34	2022-09-08	24.58333333333333	28	21	20	4	2022-09-08	September	3	fall
1410	129	사계해수욕장	3	35	2022-09-09	24.291666666666668	28	21	20	4	2022-09-09	September	4	fall
1411	129	사계해수욕장	3	36	2022-09-10	24.83333333333333	28	22	30	4	2022-09-10	September	5	fall
1412	129	사계해수욕장	3	37	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1413	129	사계해수욕장	3	38	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1414	129	사계해수욕장	3	39	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1415	129	사계해수욕장	3	40	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1416	129	사계해수욕장	3	41	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1417	129	사계해수욕장	3	42	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1418	129	사계해수욕장	3	43	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1419	130	사라봉공원	11	121	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
1420	130	사라봉공원	11	122	2022-09-08	24.5	27	22	20	4	2022-09-08	September	3	fall
1421	130	사라봉공원	11	123	2022-09-09	24.25	26	22	20	4	2022-09-09	September	4	fall
1422	130	사라봉공원	11	124	2022-09-10	24.08333333333333	26	23	30	4	2022-09-10	September	5	fall
1423	130	사라봉공원	11	125	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1424	130	사라봉공원	11	126	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1425	130	사라봉공원	11	127	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1426	130	사라봉공원	11	128	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1427	130	사라봉공원	11	129	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1428	130	사라봉공원	11	130	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1429	130	사라봉공원	11	131	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1430	131	사려니숲길관광안내소	8	88	2022-09-07	22.2	23	22	0	4	2022-09-07	September	2	fall
1431	131	사려니숲길관광안내소	8	89	2022-09-08	23.125	25	21	20	4	2022-09-08	September	3	fall
1432	131	사려니숲길관광안내소	8	90	2022-09-09	22.875	25	21	30	4	2022-09-09	September	4	fall
1433	131	사려니숲길관광안내소	8	91	2022-09-10	23.25	24	22	30	4	2022-09-10	September	5	fall
1434	131	사려니숲길관광안내소	8	92	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1435	131	사려니숲길관광안내소	8	93	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1436	131	사려니숲길관광안내소	8	94	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1437	131	사려니숲길관광안내소	8	95	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1438	131	사려니숲길관광안내소	8	96	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1439	131	사려니숲길관광안내소	8	97	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1440	131	사려니숲길관광안내소	8	98	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1441	132	사진놀이터	7	77	2022-09-07	22.4	23	22	0	4	2022-09-07	September	2	fall
1442	132	사진놀이터	7	78	2022-09-08	23.541666666666668	26	21	20	4	2022-09-08	September	3	fall
1443	132	사진놀이터	7	79	2022-09-09	23.5	26	21	20	4	2022-09-09	September	4	fall
1444	132	사진놀이터	7	80	2022-09-10	24.0	26	22	30	4	2022-09-10	September	5	fall
1445	132	사진놀이터	7	81	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1446	132	사진놀이터	7	82	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1447	132	사진놀이터	7	83	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1448	132	사진놀이터	7	84	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1449	132	사진놀이터	7	85	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1450	132	사진놀이터	7	86	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1451	132	사진놀이터	7	87	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1452	133	산굼부리	8	88	2022-09-07	22.2	23	22	0	4	2022-09-07	September	2	fall
1453	133	산굼부리	8	89	2022-09-08	23.125	25	21	20	4	2022-09-08	September	3	fall
1454	133	산굼부리	8	90	2022-09-09	22.875	25	21	30	4	2022-09-09	September	4	fall
1455	133	산굼부리	8	91	2022-09-10	23.25	24	22	30	4	2022-09-10	September	5	fall
1456	133	산굼부리	8	92	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1457	133	산굼부리	8	93	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1458	133	산굼부리	8	94	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1459	133	산굼부리	8	95	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1460	133	산굼부리	8	96	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1461	133	산굼부리	8	97	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1462	133	산굼부리	8	98	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1463	134	산방굴사	3	33	2022-09-07	22.8	23	22	0	4	2022-09-07	September	2	fall
1464	134	산방굴사	3	34	2022-09-08	24.58333333333333	28	21	20	4	2022-09-08	September	3	fall
1465	134	산방굴사	3	35	2022-09-09	24.291666666666668	28	21	20	4	2022-09-09	September	4	fall
1466	134	산방굴사	3	36	2022-09-10	24.83333333333333	28	22	30	4	2022-09-10	September	5	fall
1467	134	산방굴사	3	37	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1468	134	산방굴사	3	38	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1469	134	산방굴사	3	39	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1470	134	산방굴사	3	40	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1471	134	산방굴사	3	41	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1472	134	산방굴사	3	42	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1473	134	산방굴사	3	43	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1474	135	산방산	3	33	2022-09-07	22.8	23	22	0	4	2022-09-07	September	2	fall
1475	135	산방산	3	34	2022-09-08	24.58333333333333	28	21	20	4	2022-09-08	September	3	fall
1476	135	산방산	3	35	2022-09-09	24.291666666666668	28	21	20	4	2022-09-09	September	4	fall
1477	135	산방산	3	36	2022-09-10	24.83333333333333	28	22	30	4	2022-09-10	September	5	fall
1478	135	산방산	3	37	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1479	135	산방산	3	38	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1480	135	산방산	3	39	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1481	135	산방산	3	40	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1482	135	산방산	3	41	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1483	135	산방산	3	42	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1484	135	산방산	3	43	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1485	136	산방산랜드	3	33	2022-09-07	22.8	23	22	0	4	2022-09-07	September	2	fall
1486	136	산방산랜드	3	34	2022-09-08	24.58333333333333	28	21	20	4	2022-09-08	September	3	fall
1487	136	산방산랜드	3	35	2022-09-09	24.291666666666668	28	21	20	4	2022-09-09	September	4	fall
1488	136	산방산랜드	3	36	2022-09-10	24.83333333333333	28	22	30	4	2022-09-10	September	5	fall
1489	136	산방산랜드	3	37	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1490	136	산방산랜드	3	38	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1491	136	산방산랜드	3	39	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1492	136	산방산랜드	3	40	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1493	136	산방산랜드	3	41	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1494	136	산방산랜드	3	42	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1495	136	산방산랜드	3	43	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1496	137	산방산유람선	3	33	2022-09-07	22.8	23	22	0	4	2022-09-07	September	2	fall
1497	137	산방산유람선	3	34	2022-09-08	24.58333333333333	28	21	20	4	2022-09-08	September	3	fall
1498	137	산방산유람선	3	35	2022-09-09	24.291666666666668	28	21	20	4	2022-09-09	September	4	fall
1499	137	산방산유람선	3	36	2022-09-10	24.83333333333333	28	22	30	4	2022-09-10	September	5	fall
1500	137	산방산유람선	3	37	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1501	137	산방산유람선	3	38	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1502	137	산방산유람선	3	39	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1503	137	산방산유람선	3	40	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1504	137	산방산유람선	3	41	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1505	137	산방산유람선	3	42	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1506	137	산방산유람선	3	43	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1507	138	산방산유채꽃밭	3	33	2022-09-07	22.8	23	22	0	4	2022-09-07	September	2	fall
1508	138	산방산유채꽃밭	3	34	2022-09-08	24.58333333333333	28	21	20	4	2022-09-08	September	3	fall
1509	138	산방산유채꽃밭	3	35	2022-09-09	24.291666666666668	28	21	20	4	2022-09-09	September	4	fall
1510	138	산방산유채꽃밭	3	36	2022-09-10	24.83333333333333	28	22	30	4	2022-09-10	September	5	fall
1511	138	산방산유채꽃밭	3	37	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1512	138	산방산유채꽃밭	3	38	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1513	138	산방산유채꽃밭	3	39	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
1514	138	산방산유채꽃밭	3	40	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
1515	138	산방산유채꽃밭	3	41	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
1516	138	산방산유채꽃밭	3	42	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
1517	138	산방산유채꽃밭	3	43	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
1518	139	산방산탄산온천	3	33	2022-09-07	22.8	23	22	0	4	2022-09-07	September	2	fall
1519	139	산방산탄산온천	3	34	2022-09-08	24.58333333333333	28	21	20	4	2022-09-08	September	3	fall
1520	139	산방산탄산온천	3	35	2022-09-09	24.291666666666668	28	21	20	4	2022-09-09	September	4	fall
1521	139	산방산탄산온천	3	36	2022-09-10	24.83333333333333	28	22	30	4	2022-09-10	September	5	fall
1522	139	산방산탄산온천	3	37	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
1523	139	산방산탄산온천	3	38	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
1524	139	산방산탄산온천	3	39	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
